20-08-2020 07:55:23: Validation loss reduced from inf to  0.2034197673201561, saving model...
20-08-2020 08:15:17: Epoch : 102	Loss : 0.1281	MAE : 5.9636	Val Loss : 0.1401	Val MAE : 6.8751	Time : 12.01 s
20-08-2020 08:15:29: Epoch : 103	Loss : 0.1259	MAE : 5.8608	Val Loss : 0.1283	Val MAE : 6.2062	Time : 11.85 s
20-08-2020 08:15:41: Epoch : 104	Loss : 0.1264	MAE : 5.8755	Val Loss : 0.1218	Val MAE : 5.8734	Time : 11.94 s
20-08-2020 08:15:52: Epoch : 105	Loss : 0.1269	MAE : 5.9142	Val Loss : 0.1258	Val MAE : 5.8659	Time : 11.74 s
20-08-2020 08:16:04: Epoch : 106	Loss : 0.1265	MAE : 5.8868	Val Loss : 0.1272	Val MAE : 6.1611	Time : 11.73 s
20-08-2020 08:16:16: Epoch : 107	Loss : 0.1276	MAE : 5.9230	Val Loss : 0.1198	Val MAE : 5.7505	Time : 11.70 s
20-08-2020 08:16:28: Epoch : 108	Loss : 0.1262	MAE : 5.8538	Val Loss : 0.1352	Val MAE : 6.5012	Time : 11.76 s
20-08-2020 08:16:39: Epoch : 109	Loss : 0.1262	MAE : 5.8596	Val Loss : 0.1233	Val MAE : 5.9945	Time : 11.75 s
20-08-2020 08:16:51: Epoch : 110	Loss : 0.1257	MAE : 5.8594	Val Loss : 0.1227	Val MAE : 5.9686	Time : 12.16 s
20-08-2020 08:17:06: Epoch : 111	Loss : 0.1247	MAE : 5.7985	Val Loss : 0.1339	Val MAE : 6.2344	Time : 14.07 s
20-08-2020 08:17:18: Epoch : 112	Loss : 0.1260	MAE : 5.8500	Val Loss : 0.1266	Val MAE : 6.1340	Time : 12.82 s
20-08-2020 08:17:31: Epoch : 113	Loss : 0.1270	MAE : 5.8963	Val Loss : 0.1275	Val MAE : 6.3064	Time : 12.64 s
20-08-2020 08:17:44: Epoch : 114	Loss : 0.1267	MAE : 5.8847	Val Loss : 0.1246	Val MAE : 5.9852	Time : 12.66 s
20-08-2020 08:17:55: Epoch : 115	Loss : 0.1265	MAE : 5.8712	Val Loss : 0.1398	Val MAE : 6.6888	Time : 11.26 s
20-08-2020 08:18:06: Epoch : 116	Loss : 0.1260	MAE : 5.8703	Val Loss : 0.1190	Val MAE : 5.7697	Time : 11.46 s
20-08-2020 08:18:18: Epoch : 117	Loss : 0.1260	MAE : 5.8595	Val Loss : 0.1251	Val MAE : 6.0684	Time : 11.50 s
20-08-2020 08:18:30: Epoch : 118	Loss : 0.1255	MAE : 5.8471	Val Loss : 0.1278	Val MAE : 6.1207	Time : 11.62 s
