22-08-2020 20:52:38: Validation loss reduced from inf to  0.19255439937114716, saving model...
22-08-2020 20:52:38: Epoch : 01	Loss : 0.2723	MAE : 13.3363	Val Loss : 0.1926	Val MAE : 9.0778	Time : 23.49 s
22-08-2020 22:03:08: Epoch : 176	Loss : 0.1636	MAE : 7.6868	Val Loss : 0.1802	Val MAE : 8.7569	Time : 23.29 s
22-08-2020 22:03:31: Epoch : 177	Loss : 0.1637	MAE : 7.6825	Val Loss : 0.1799	Val MAE : 8.7636	Time : 23.59 s
22-08-2020 22:03:55: Epoch : 178	Loss : 0.1637	MAE : 7.6838	Val Loss : 0.1795	Val MAE : 8.7722	Time : 23.40 s
22-08-2020 22:04:19: Epoch : 179	Loss : 0.1637	MAE : 7.6828	Val Loss : 0.1794	Val MAE : 8.7747	Time : 23.84 s
22-08-2020 22:04:42: Epoch : 180	Loss : 0.1637	MAE : 7.6866	Val Loss : 0.1797	Val MAE : 8.7677	Time : 23.78 s
22-08-2020 22:05:06: Epoch : 181	Loss : 0.1637	MAE : 7.6811	Val Loss : 0.1793	Val MAE : 8.7760	Time : 23.31 s
22-08-2020 22:05:30: Epoch : 182	Loss : 0.1637	MAE : 7.6895	Val Loss : 0.1800	Val MAE : 8.7608	Time : 23.89 s
22-08-2020 22:05:53: Epoch : 183	Loss : 0.1637	MAE : 7.6841	Val Loss : 0.1799	Val MAE : 8.7642	Time : 22.92 s
22-08-2020 22:06:17: Epoch : 184	Loss : 0.1637	MAE : 7.6821	Val Loss : 0.1795	Val MAE : 8.7713	Time : 24.01 s
22-08-2020 22:06:40: Epoch : 185	Loss : 0.1638	MAE : 7.6858	Val Loss : 0.1798	Val MAE : 8.7644	Time : 23.43 s
22-08-2020 22:07:04: Epoch : 186	Loss : 0.1637	MAE : 7.6843	Val Loss : 0.1801	Val MAE : 8.7587	Time : 23.60 s
22-08-2020 22:07:27: Epoch : 187	Loss : 0.1637	MAE : 7.6809	Val Loss : 0.1797	Val MAE : 8.7675	Time : 23.54 s
22-08-2020 22:07:50: Epoch : 188	Loss : 0.1638	MAE : 7.6833	Val Loss : 0.1794	Val MAE : 8.7733	Time : 23.08 s
22-08-2020 22:08:13: Epoch : 189	Loss : 0.1636	MAE : 7.6830	Val Loss : 0.1799	Val MAE : 8.7636	Time : 23.18 s
22-08-2020 22:08:37: Epoch : 190	Loss : 0.1637	MAE : 7.6790	Val Loss : 0.1792	Val MAE : 8.7787	Time : 23.37 s
22-08-2020 22:09:00: Epoch : 191	Loss : 0.1637	MAE : 7.6871	Val Loss : 0.1798	Val MAE : 8.7643	Time : 23.52 s
22-08-2020 22:09:24: Epoch : 192	Loss : 0.1637	MAE : 7.6839	Val Loss : 0.1802	Val MAE : 8.7576	Time : 23.90 s
22-08-2020 22:09:47: Epoch : 193	Loss : 0.1637	MAE : 7.6815	Val Loss : 0.1795	Val MAE : 8.7711	Time : 22.90 s
22-08-2020 22:10:11: Epoch : 194	Loss : 0.1637	MAE : 7.6854	Val Loss : 0.1797	Val MAE : 8.7670	Time : 23.71 s
22-08-2020 22:10:35: Epoch : 195	Loss : 0.1637	MAE : 7.6846	Val Loss : 0.1799	Val MAE : 8.7637	Time : 23.82 s
22-08-2020 22:10:59: Epoch : 196	Loss : 0.1637	MAE : 7.6823	Val Loss : 0.1797	Val MAE : 8.7683	Time : 23.95 s
22-08-2020 22:11:22: Epoch : 197	Loss : 0.1636	MAE : 7.6840	Val Loss : 0.1797	Val MAE : 8.7664	Time : 23.46 s
22-08-2020 22:11:46: Epoch : 198	Loss : 0.1636	MAE : 7.6827	Val Loss : 0.1798	Val MAE : 8.7656	Time : 23.57 s
22-08-2020 22:12:09: Epoch : 199	Loss : 0.1637	MAE : 7.6826	Val Loss : 0.1799	Val MAE : 8.7633	Time : 23.82 s
22-08-2020 22:12:33: Epoch : 200	Loss : 0.1637	MAE : 7.6846	Val Loss : 0.1799	Val MAE : 8.7630	Time : 23.68 s
22-08-2020 22:12:56: Epoch : 201	Loss : 0.1638	MAE : 7.6846	Val Loss : 0.1800	Val MAE : 8.7614	Time : 22.95 s
22-08-2020 22:13:19: Epoch : 202	Loss : 0.1637	MAE : 7.6831	Val Loss : 0.1796	Val MAE : 8.7704	Time : 23.30 s
22-08-2020 22:13:43: Epoch : 203	Loss : 0.1636	MAE : 7.6846	Val Loss : 0.1800	Val MAE : 8.7620	Time : 23.40 s
22-08-2020 22:14:07: Epoch : 204	Loss : 0.1637	MAE : 7.6825	Val Loss : 0.1797	Val MAE : 8.7672	Time : 23.86 s
22-08-2020 22:14:30: Epoch : 205	Loss : 0.1637	MAE : 7.6830	Val Loss : 0.1798	Val MAE : 8.7651	Time : 23.53 s
22-08-2020 22:14:53: Epoch : 206	Loss : 0.1636	MAE : 7.6833	Val Loss : 0.1798	Val MAE : 8.7653	Time : 23.30 s
22-08-2020 22:15:17: Epoch : 207	Loss : 0.1637	MAE : 7.6833	Val Loss : 0.1796	Val MAE : 8.7702	Time : 23.89 s
22-08-2020 22:15:41: Epoch : 208	Loss : 0.1636	MAE : 7.6825	Val Loss : 0.1795	Val MAE : 8.7720	Time : 23.18 s
22-08-2020 22:16:04: Epoch : 209	Loss : 0.1637	MAE : 7.6851	Val Loss : 0.1798	Val MAE : 8.7643	Time : 23.11 s
22-08-2020 22:16:27: Epoch : 210	Loss : 0.1636	MAE : 7.6829	Val Loss : 0.1794	Val MAE : 8.7733	Time : 23.57 s
22-08-2020 22:16:51: Epoch : 211	Loss : 0.1637	MAE : 7.6844	Val Loss : 0.1795	Val MAE : 8.7725	Time : 23.59 s
22-08-2020 22:17:14: Epoch : 212	Loss : 0.1636	MAE : 7.6833	Val Loss : 0.1800	Val MAE : 8.7603	Time : 23.59 s
22-08-2020 22:17:38: Epoch : 213	Loss : 0.1637	MAE : 7.6832	Val Loss : 0.1804	Val MAE : 8.7551	Time : 23.41 s
22-08-2020 22:18:01: Epoch : 214	Loss : 0.1637	MAE : 7.6815	Val Loss : 0.1800	Val MAE : 8.7617	Time : 23.55 s
22-08-2020 22:18:25: Epoch : 215	Loss : 0.1637	MAE : 7.6801	Val Loss : 0.1794	Val MAE : 8.7749	Time : 23.48 s
22-08-2020 22:18:49: Epoch : 216	Loss : 0.1637	MAE : 7.6842	Val Loss : 0.1798	Val MAE : 8.7643	Time : 23.79 s
22-08-2020 22:19:12: Epoch : 217	Loss : 0.1638	MAE : 7.6853	Val Loss : 0.1797	Val MAE : 8.7667	Time : 23.49 s
22-08-2020 22:19:35: Epoch : 218	Loss : 0.1637	MAE : 7.6826	Val Loss : 0.1799	Val MAE : 8.7630	Time : 23.14 s
22-08-2020 22:19:58: Epoch : 219	Loss : 0.1637	MAE : 7.6833	Val Loss : 0.1796	Val MAE : 8.7687	Time : 23.01 s
22-08-2020 22:20:22: Epoch : 220	Loss : 0.1637	MAE : 7.6833	Val Loss : 0.1801	Val MAE : 8.7601	Time : 23.51 s
22-08-2020 22:20:45: Epoch : 221	Loss : 0.1637	MAE : 7.6847	Val Loss : 0.1797	Val MAE : 8.7683	Time : 23.41 s
22-08-2020 22:21:09: Epoch : 222	Loss : 0.1637	MAE : 7.6783	Val Loss : 0.1792	Val MAE : 8.7779	Time : 23.80 s
22-08-2020 22:21:33: Epoch : 223	Loss : 0.1637	MAE : 7.6869	Val Loss : 0.1800	Val MAE : 8.7620	Time : 23.80 s
22-08-2020 22:21:57: Epoch : 224	Loss : 0.1637	MAE : 7.6841	Val Loss : 0.1800	Val MAE : 8.7617	Time : 23.78 s
22-08-2020 22:22:20: Epoch : 225	Loss : 0.1637	MAE : 7.6832	Val Loss : 0.1797	Val MAE : 8.7668	Time : 23.31 s
22-08-2020 22:22:43: Epoch : 226	Loss : 0.1636	MAE : 7.6834	Val Loss : 0.1793	Val MAE : 8.7760	Time : 23.52 s
22-08-2020 22:23:07: Epoch : 227	Loss : 0.1637	MAE : 7.6855	Val Loss : 0.1801	Val MAE : 8.7589	Time : 23.47 s
22-08-2020 22:23:30: Epoch : 228	Loss : 0.1638	MAE : 7.6861	Val Loss : 0.1800	Val MAE : 8.7614	Time : 23.47 s
22-08-2020 22:23:53: Epoch : 229	Loss : 0.1637	MAE : 7.6837	Val Loss : 0.1800	Val MAE : 8.7615	Time : 23.06 s
22-08-2020 22:24:17: Epoch : 230	Loss : 0.1637	MAE : 7.6815	Val Loss : 0.1797	Val MAE : 8.7679	Time : 23.42 s
22-08-2020 22:24:41: Epoch : 231	Loss : 0.1637	MAE : 7.6865	Val Loss : 0.1801	Val MAE : 8.7586	Time : 23.78 s
22-08-2020 22:25:04: Epoch : 232	Loss : 0.1637	MAE : 7.6838	Val Loss : 0.1800	Val MAE : 8.7611	Time : 23.70 s
22-08-2020 22:25:28: Epoch : 233	Loss : 0.1637	MAE : 7.6820	Val Loss : 0.1792	Val MAE : 8.7796	Time : 23.27 s
22-08-2020 22:25:51: Epoch : 234	Loss : 0.1637	MAE : 7.6843	Val Loss : 0.1800	Val MAE : 8.7618	Time : 23.03 s
22-08-2020 22:26:14: Epoch : 235	Loss : 0.1636	MAE : 7.6820	Val Loss : 0.1795	Val MAE : 8.7708	Time : 23.69 s
22-08-2020 22:26:38: Epoch : 236	Loss : 0.1637	MAE : 7.6853	Val Loss : 0.1802	Val MAE : 8.7582	Time : 23.22 s
22-08-2020 22:27:00: Epoch : 237	Loss : 0.1638	MAE : 7.6844	Val Loss : 0.1798	Val MAE : 8.7649	Time : 22.92 s
22-08-2020 22:27:24: Epoch : 238	Loss : 0.1637	MAE : 7.6829	Val Loss : 0.1793	Val MAE : 8.7753	Time : 23.32 s
22-08-2020 22:27:47: Epoch : 239	Loss : 0.1637	MAE : 7.6858	Val Loss : 0.1797	Val MAE : 8.7673	Time : 23.28 s
22-08-2020 22:28:10: Epoch : 240	Loss : 0.1636	MAE : 7.6825	Val Loss : 0.1798	Val MAE : 8.7644	Time : 23.17 s
22-08-2020 22:28:34: Epoch : 241	Loss : 0.1637	MAE : 7.6828	Val Loss : 0.1796	Val MAE : 8.7688	Time : 23.57 s
22-08-2020 22:28:58: Epoch : 242	Loss : 0.1637	MAE : 7.6844	Val Loss : 0.1802	Val MAE : 8.7573	Time : 23.79 s
22-08-2020 22:29:21: Epoch : 243	Loss : 0.1637	MAE : 7.6819	Val Loss : 0.1803	Val MAE : 8.7561	Time : 23.62 s
22-08-2020 22:29:44: Epoch : 244	Loss : 0.1637	MAE : 7.6838	Val Loss : 0.1799	Val MAE : 8.7635	Time : 23.06 s
22-08-2020 22:30:08: Epoch : 245	Loss : 0.1637	MAE : 7.6822	Val Loss : 0.1797	Val MAE : 8.7663	Time : 23.28 s
22-08-2020 22:30:31: Epoch : 246	Loss : 0.1637	MAE : 7.6829	Val Loss : 0.1799	Val MAE : 8.7625	Time : 23.33 s
22-08-2020 22:30:54: Epoch : 247	Loss : 0.1636	MAE : 7.6829	Val Loss : 0.1796	Val MAE : 8.7687	Time : 23.48 s
22-08-2020 22:31:17: Epoch : 248	Loss : 0.1636	MAE : 7.6841	Val Loss : 0.1797	Val MAE : 8.7672	Time : 22.94 s
22-08-2020 22:31:41: Epoch : 249	Loss : 0.1637	MAE : 7.6835	Val Loss : 0.1793	Val MAE : 8.7765	Time : 23.86 s
22-08-2020 22:32:05: Epoch : 250	Loss : 0.1637	MAE : 7.6860	Val Loss : 0.1796	Val MAE : 8.7701	Time : 23.34 s
22-08-2020 22:32:28: Epoch : 251	Loss : 0.1637	MAE : 7.6853	Val Loss : 0.1799	Val MAE : 8.7632	Time : 23.47 s
22-08-2020 22:32:51: Epoch : 252	Loss : 0.1636	MAE : 7.6821	Val Loss : 0.1795	Val MAE : 8.7719	Time : 23.30 s
22-08-2020 22:33:15: Epoch : 253	Loss : 0.1637	MAE : 7.6851	Val Loss : 0.1806	Val MAE : 8.7637	Time : 23.31 s
22-08-2020 22:33:38: Epoch : 254	Loss : 0.1637	MAE : 7.6802	Val Loss : 0.1794	Val MAE : 8.7743	Time : 23.33 s
22-08-2020 22:34:01: Epoch : 255	Loss : 0.1637	MAE : 7.6851	Val Loss : 0.1800	Val MAE : 8.7611	Time : 23.35 s
22-08-2020 22:34:25: Epoch : 256	Loss : 0.1637	MAE : 7.6822	Val Loss : 0.1802	Val MAE : 8.7574	Time : 23.58 s
22-08-2020 22:34:48: Epoch : 257	Loss : 0.1637	MAE : 7.6829	Val Loss : 0.1797	Val MAE : 8.7672	Time : 23.52 s
22-08-2020 22:35:12: Epoch : 258	Loss : 0.1638	MAE : 7.6876	Val Loss : 0.1802	Val MAE : 8.7581	Time : 23.44 s
22-08-2020 22:35:35: Epoch : 259	Loss : 0.1637	MAE : 7.6834	Val Loss : 0.1799	Val MAE : 8.7634	Time : 23.11 s
22-08-2020 22:35:58: Epoch : 260	Loss : 0.1637	MAE : 7.6829	Val Loss : 0.1797	Val MAE : 8.7682	Time : 23.05 s
22-08-2020 22:36:21: Epoch : 261	Loss : 0.1637	MAE : 7.6853	Val Loss : 0.1800	Val MAE : 8.7619	Time : 22.70 s
22-08-2020 22:36:44: Epoch : 262	Loss : 0.1637	MAE : 7.6820	Val Loss : 0.1795	Val MAE : 8.7714	Time : 23.71 s
22-08-2020 22:37:08: Validation loss reduced from 0.17899813503026962 to  0.17899811267852783, saving model...
22-08-2020 22:37:08: Epoch : 263	Loss : 0.1637	MAE : 7.6812	Val Loss : 0.1790	Val MAE : 8.7841	Time : 23.29 s
22-08-2020 22:37:31: Epoch : 264	Loss : 0.1637	MAE : 7.6864	Val Loss : 0.1804	Val MAE : 8.7545	Time : 22.99 s
22-08-2020 22:37:53: Epoch : 265	Loss : 0.1637	MAE : 7.6808	Val Loss : 0.1798	Val MAE : 8.7647	Time : 22.70 s
22-08-2020 22:38:16: Epoch : 266	Loss : 0.1637	MAE : 7.6843	Val Loss : 0.1792	Val MAE : 8.7777	Time : 23.12 s
22-08-2020 22:38:40: Epoch : 267	Loss : 0.1637	MAE : 7.6854	Val Loss : 0.1797	Val MAE : 8.7669	Time : 23.12 s
22-08-2020 22:39:03: Epoch : 268	Loss : 0.1637	MAE : 7.6823	Val Loss : 0.1796	Val MAE : 8.7685	Time : 23.45 s
22-08-2020 22:39:27: Epoch : 269	Loss : 0.1637	MAE : 7.6859	Val Loss : 0.1802	Val MAE : 8.7584	Time : 23.55 s
22-08-2020 22:39:50: Epoch : 270	Loss : 0.1637	MAE : 7.6837	Val Loss : 0.1793	Val MAE : 8.7760	Time : 23.09 s
22-08-2020 22:40:13: Epoch : 271	Loss : 0.1637	MAE : 7.6855	Val Loss : 0.1806	Val MAE : 8.7666	Time : 23.34 s
22-08-2020 22:40:36: Epoch : 272	Loss : 0.1637	MAE : 7.6817	Val Loss : 0.1794	Val MAE : 8.7740	Time : 23.28 s
22-08-2020 22:41:00: Epoch : 273	Loss : 0.1638	MAE : 7.6849	Val Loss : 0.1795	Val MAE : 8.7711	Time : 23.32 s
22-08-2020 22:41:23: Epoch : 274	Loss : 0.1637	MAE : 7.6851	Val Loss : 0.1800	Val MAE : 8.7612	Time : 23.43 s
